,User_ID,min_purchase_date,max_purchase_date,first_listen_date,last_listen_date,07/2020,08/2020,09/2020,10/2020,11/2020,12/2020,1_listen_my,signup_date,signup_my,change_status_my,cnt_07/2020,cnt_08/2020,cnt_09/2020,cnt_10/2020,cnt_11/2020,cnt_12/2020,F_07/2020,F_08/2020,F_09/2020,F_10/2020,F_11/2020,F_12/2020,ST_07/2020,ST_08/2020,ST_09/2020,ST_10/2020,ST_11/2020,ST_12/2020,ST_start
25546,102602,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,5.0,12/2020,2020-12-24,12/2020,,,,,,,5.0,,,,,,0.0,0,0,0,0,0,0,0
25547,102603,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-12-24,12/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
25548,102604,,,2020-12-24,2020-12-27,0.0,0.0,0.0,0.0,0.0,15.0,12/2020,2020-12-24,12/2020,,,,,,,15.0,,,,,,0.0,0,0,0,0,0,0,0
25549,102605,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,6.0,12/2020,2020-12-24,12/2020,,,,,,,6.0,,,,,,0.0,0,0,0,0,0,0,0
25550,102607,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,5.0,12/2020,2020-12-24,12/2020,,,,,,,5.0,,,,,,0.0,0,0,0,0,0,0,0
25551,102608,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25552,102610,,,2020-12-24,2020-12-28,0.0,0.0,0.0,0.0,0.0,29.0,12/2020,2020-12-24,12/2020,,,,,,,29.0,,,,,,0.0,0,0,0,0,0,0,0
25553,102611,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,7.0,12/2020,2020-12-24,12/2020,,,,,,,7.0,,,,,,0.0,0,0,0,0,0,0,0
25554,102612,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-12-24,12/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
25555,102615,,,2020-12-24,2020-12-26,0.0,0.0,0.0,0.0,0.0,9.0,12/2020,2020-12-24,12/2020,,,,,,,9.0,,,,,,0.0,0,0,0,0,0,0,0
25556,102617,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25557,102618,,,2020-12-24,2020-12-26,0.0,0.0,0.0,0.0,0.0,13.0,12/2020,2020-12-24,12/2020,,,,,,,13.0,,,,,,0.0,0,0,0,0,0,0,0
25558,102619,,,2020-12-24,2020-12-27,0.0,0.0,0.0,0.0,0.0,23.0,12/2020,2020-12-24,12/2020,,,,,,,23.0,,,,,,0.0,0,0,0,0,0,0,0
25559,102621,,,2020-12-24,2020-12-28,0.0,0.0,0.0,0.0,0.0,4.0,12/2020,2020-12-24,12/2020,,,,,,,4.0,,,,,,0.0,0,0,0,0,0,0,0
25560,102622,,,2020-12-24,2020-12-27,0.0,0.0,0.0,0.0,0.0,14.0,12/2020,2020-12-24,12/2020,,,,,,,14.0,,,,,,0.0,0,0,0,0,0,0,0
25561,102624,,,2020-12-24,2020-12-25,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25562,102625,,,2020-12-24,2020-12-25,0.0,0.0,0.0,0.0,0.0,15.0,12/2020,2020-12-24,12/2020,,,,,,,15.0,,,,,,0.0,0,0,0,0,0,0,0
25563,102627,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25564,102628,,,2020-12-26,2020-12-27,0.0,0.0,0.0,0.0,0.0,31.0,12/2020,2020-12-24,12/2020,,,,,,,31.0,,,,,,0.0,0,0,0,0,0,0,0
25565,102631,,,2020-12-24,2020-12-26,0.0,0.0,0.0,0.0,0.0,12.0,12/2020,2020-12-24,12/2020,,,,,,,12.0,,,,,,0.0,0,0,0,0,0,0,0
25566,102635,,,2020-12-24,2020-12-28,0.0,0.0,0.0,0.0,0.0,46.0,12/2020,2020-12-24,12/2020,,,,,,,46.0,,,,,,0.0,0,0,0,0,0,0,0
25567,102636,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-12-24,12/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
25568,102639,,,2020-12-26,2020-12-28,0.0,0.0,0.0,0.0,0.0,33.0,12/2020,2020-12-24,12/2020,,,,,,,33.0,,,,,,0.0,0,0,0,0,0,0,0
25569,102645,,,2020-12-28,2020-12-28,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25570,102650,,,2020-12-25,2020-12-29,0.0,0.0,0.0,0.0,0.0,19.0,12/2020,2020-12-24,12/2020,,,,,,,19.0,,,,,,0.0,0,0,0,0,0,0,0
25571,102652,,,2020-12-25,2020-12-25,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25572,102658,,,2020-12-24,2020-12-30,0.0,0.0,0.0,0.0,0.0,8.0,12/2020,2020-12-24,12/2020,,,,,,,8.0,,,,,,0.0,0,0,0,0,0,0,0
25573,102660,,,2020-12-24,2020-12-29,0.0,0.0,0.0,0.0,0.0,20.0,12/2020,2020-12-24,12/2020,,,,,,,20.0,,,,,,0.0,0,0,0,0,0,0,0
25574,102665,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25575,102666,,,2020-12-25,2020-12-31,0.0,0.0,0.0,0.0,0.0,33.0,12/2020,2020-12-24,12/2020,,,,,,,33.0,,,,,,0.0,0,0,0,0,0,0,0
25576,102667,,,2020-12-24,2020-12-25,0.0,0.0,0.0,0.0,0.0,7.0,12/2020,2020-12-24,12/2020,,,,,,,7.0,,,,,,0.0,0,0,0,0,0,0,0
25577,102669,,,2020-12-28,2020-12-29,0.0,0.0,0.0,0.0,0.0,27.0,12/2020,2020-12-24,12/2020,,,,,,,27.0,,,,,,0.0,0,0,0,0,0,0,0
25578,102674,,,2020-12-26,2020-12-31,0.0,0.0,0.0,0.0,0.0,81.0,12/2020,2020-12-24,12/2020,,,,,,,81.0,,,,,,0.0,0,0,0,0,0,0,0
25579,102678,,,2020-12-24,2020-12-27,0.0,0.0,0.0,0.0,0.0,55.0,12/2020,2020-12-24,12/2020,,,,,,,55.0,,,,,,0.0,0,0,0,0,0,0,0
25580,102680,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25581,102682,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-12-24,12/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
25582,102684,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25583,102685,,,2020-12-31,2020-12-31,0.0,0.0,0.0,0.0,0.0,12.0,12/2020,2020-12-24,12/2020,,,,,,,12.0,,,,,,0.0,0,0,0,0,0,0,0
25584,102689,,,2020-12-24,2020-12-29,0.0,0.0,0.0,0.0,0.0,30.0,12/2020,2020-12-24,12/2020,,,,,,,30.0,,,,,,0.0,0,0,0,0,0,0,0
25585,102694,,,2020-12-24,2020-12-25,0.0,0.0,0.0,0.0,0.0,5.0,12/2020,2020-12-24,12/2020,,,,,,,5.0,,,,,,0.0,0,0,0,0,0,0,0
25586,102696,,,2020-12-24,2020-12-25,0.0,0.0,0.0,0.0,0.0,8.0,12/2020,2020-12-24,12/2020,,,,,,,8.0,,,,,,0.0,0,0,0,0,0,0,0
25587,102698,,,2020-12-24,2020-12-27,0.0,0.0,0.0,0.0,0.0,8.0,12/2020,2020-12-24,12/2020,,,,,,,8.0,,,,,,0.0,0,0,0,0,0,0,0
25588,102699,,,2020-12-24,2020-12-27,0.0,0.0,0.0,0.0,0.0,9.0,12/2020,2020-12-24,12/2020,,,,,,,9.0,,,,,,0.0,0,0,0,0,0,0,0
25589,102700,,,2020-12-31,2020-12-31,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25590,102702,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-12-24,12/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
25591,102704,,,2020-12-25,2020-12-27,0.0,0.0,0.0,0.0,0.0,10.0,12/2020,2020-12-24,12/2020,,,,,,,10.0,,,,,,0.0,0,0,0,0,0,0,0
25592,102705,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25593,102713,,,2020-12-27,2020-12-27,0.0,0.0,0.0,0.0,0.0,9.0,12/2020,2020-12-24,12/2020,,,,,,,9.0,,,,,,0.0,0,0,0,0,0,0,0
25594,102724,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25595,102730,,,2020-12-24,2020-12-25,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-12-24,12/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
25596,102731,,,2020-12-26,2020-12-26,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25597,102732,,,2020-12-28,2020-12-28,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25598,102734,,,2020-12-24,2020-12-30,0.0,0.0,0.0,0.0,0.0,24.0,12/2020,2020-12-24,12/2020,,,,,,,24.0,,,,,,0.0,0,0,0,0,0,0,0
25599,102737,,,2020-12-24,2020-12-30,0.0,0.0,0.0,0.0,0.0,11.0,12/2020,2020-12-24,12/2020,,,,,,,11.0,,,,,,0.0,0,0,0,0,0,0,0
25600,102738,,,2020-12-27,2020-12-27,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25601,102743,,,2020-12-24,2020-12-27,0.0,0.0,0.0,0.0,0.0,60.0,12/2020,2020-12-24,12/2020,,,,,,,60.0,,,,,,0.0,0,0,0,0,0,0,0
25602,102745,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,4.0,12/2020,2020-12-24,12/2020,,,,,,,4.0,,,,,,0.0,0,0,0,0,0,0,0
25603,102747,,,2020-12-27,2020-12-27,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25604,102751,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-12-24,12/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
25605,102753,,,2020-12-25,2020-12-26,0.0,0.0,0.0,0.0,0.0,13.0,12/2020,2020-12-24,12/2020,,,,,,,13.0,,,,,,0.0,0,0,0,0,0,0,0
25606,102757,,,2020-12-24,2020-12-30,0.0,0.0,0.0,0.0,0.0,45.0,12/2020,2020-12-24,12/2020,,,,,,,45.0,,,,,,0.0,0,0,0,0,0,0,0
25607,102761,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25608,102765,,,2020-12-25,2020-12-25,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25609,102766,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-12-24,12/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
25610,102767,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,5.0,12/2020,2020-12-24,12/2020,,,,,,,5.0,,,,,,0.0,0,0,0,0,0,0,0
25611,102768,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25612,102774,,,2020-12-27,2020-12-27,0.0,0.0,0.0,0.0,0.0,78.0,12/2020,2020-12-24,12/2020,,,,,,,78.0,,,,,,0.0,0,0,0,0,0,0,0
25613,102775,,,2020-12-25,2020-12-29,0.0,0.0,0.0,0.0,0.0,23.0,12/2020,2020-12-24,12/2020,,,,,,,23.0,,,,,,0.0,0,0,0,0,0,0,0
25614,102778,,,2020-12-24,2020-12-30,0.0,0.0,0.0,0.0,0.0,4.0,12/2020,2020-12-24,12/2020,,,,,,,4.0,,,,,,0.0,0,0,0,0,0,0,0
25615,102788,,,2020-12-24,2020-12-29,0.0,0.0,0.0,0.0,0.0,11.0,12/2020,2020-12-24,12/2020,,,,,,,11.0,,,,,,0.0,0,0,0,0,0,0,0
25616,102791,,,2020-12-25,2020-12-26,0.0,0.0,0.0,0.0,0.0,7.0,12/2020,2020-12-24,12/2020,,,,,,,7.0,,,,,,0.0,0,0,0,0,0,0,0
25617,102793,,,2020-12-25,2020-12-25,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-12-24,12/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
25618,102794,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-12-24,12/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
25619,102795,,,2020-12-24,2020-12-25,0.0,0.0,0.0,0.0,0.0,4.0,12/2020,2020-12-24,12/2020,,,,,,,4.0,,,,,,0.0,0,0,0,0,0,0,0
25620,102796,,,2020-12-24,2020-12-28,0.0,0.0,0.0,0.0,0.0,11.0,12/2020,2020-12-24,12/2020,,,,,,,11.0,,,,,,0.0,0,0,0,0,0,0,0
25621,102798,,,2020-12-24,2020-12-31,0.0,0.0,0.0,0.0,0.0,25.0,12/2020,2020-12-24,12/2020,,,,,,,25.0,,,,,,0.0,0,0,0,0,0,0,0
25622,102799,,,2020-12-24,2020-12-31,0.0,0.0,0.0,0.0,0.0,18.0,12/2020,2020-12-24,12/2020,,,,,,,18.0,,,,,,0.0,0,0,0,0,0,0,0
25623,102802,,,2020-12-26,2020-12-26,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25624,102806,,,2020-12-25,2020-12-30,0.0,0.0,0.0,0.0,0.0,17.0,12/2020,2020-12-24,12/2020,,,,,,,17.0,,,,,,0.0,0,0,0,0,0,0,0
25625,102808,,,2020-12-25,2020-12-25,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25626,102810,,,2020-12-27,2020-12-27,0.0,0.0,0.0,0.0,0.0,9.0,12/2020,2020-12-24,12/2020,,,,,,,9.0,,,,,,0.0,0,0,0,0,0,0,0
25627,102811,,,2020-12-24,2020-12-31,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-12-24,12/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
25628,102813,2020-12-24,2020-12-24,2020-12-27,2020-12-29,0.0,0.0,0.0,0.0,0.0,15.0,12/2020,2020-12-24,12/2020,12/2020,,,,,,15.0,,,,,,0.0,0,0,0,0,0,1,0
25629,102815,,,2020-12-25,2020-12-25,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25630,102817,,,2020-12-24,2020-12-30,0.0,0.0,0.0,0.0,0.0,10.0,12/2020,2020-12-24,12/2020,,,,,,,10.0,,,,,,0.0,0,0,0,0,0,0,0
25631,102821,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-12-24,12/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
25632,102826,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25633,102829,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,6.0,12/2020,2020-12-24,12/2020,,,,,,,6.0,,,,,,0.0,0,0,0,0,0,0,0
25634,102831,,,2020-12-25,2020-12-26,0.0,0.0,0.0,0.0,0.0,8.0,12/2020,2020-12-24,12/2020,,,,,,,8.0,,,,,,0.0,0,0,0,0,0,0,0
25635,102833,,,2020-12-25,2020-12-25,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25636,102834,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,6.0,12/2020,2020-12-24,12/2020,,,,,,,6.0,,,,,,0.0,0,0,0,0,0,0,0
25637,102835,,,2020-12-25,2020-12-31,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25638,102838,,,2020-12-25,2020-12-27,0.0,0.0,0.0,0.0,0.0,52.0,12/2020,2020-12-24,12/2020,,,,,,,52.0,,,,,,0.0,0,0,0,0,0,0,0
25639,102845,,,2020-12-25,2020-12-29,0.0,0.0,0.0,0.0,0.0,13.0,12/2020,2020-12-24,12/2020,,,,,,,13.0,,,,,,0.0,0,0,0,0,0,0,0
25640,102851,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25641,102856,,,2020-12-25,2020-12-30,0.0,0.0,0.0,0.0,0.0,12.0,12/2020,2020-12-24,12/2020,,,,,,,12.0,,,,,,0.0,0,0,0,0,0,0,0
25642,102862,,,2020-12-25,2020-12-28,0.0,0.0,0.0,0.0,0.0,5.0,12/2020,2020-12-24,12/2020,,,,,,,5.0,,,,,,0.0,0,0,0,0,0,0,0
25643,102867,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25644,102868,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25645,102869,,,2020-12-24,2020-12-26,0.0,0.0,0.0,0.0,0.0,5.0,12/2020,2020-12-24,12/2020,,,,,,,5.0,,,,,,0.0,0,0,0,0,0,0,0
25646,102871,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25647,102876,,,2020-12-24,2020-12-30,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25648,102877,,,2020-12-25,2020-12-26,0.0,0.0,0.0,0.0,0.0,7.0,12/2020,2020-12-24,12/2020,,,,,,,7.0,,,,,,0.0,0,0,0,0,0,0,0
25649,102878,,,2020-12-26,2020-12-26,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25650,102879,,,2020-12-24,2020-12-25,0.0,0.0,0.0,0.0,0.0,7.0,12/2020,2020-12-24,12/2020,,,,,,,7.0,,,,,,0.0,0,0,0,0,0,0,0
25651,102880,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25652,102886,,,2020-12-24,2020-12-31,0.0,0.0,0.0,0.0,0.0,12.0,12/2020,2020-12-24,12/2020,,,,,,,12.0,,,,,,0.0,0,0,0,0,0,0,0
25653,102888,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-12-24,12/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
25654,102890,,,2020-12-26,2020-12-31,0.0,0.0,0.0,0.0,0.0,4.0,12/2020,2020-12-24,12/2020,,,,,,,4.0,,,,,,0.0,0,0,0,0,0,0,0
25655,102894,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25656,102897,,,2020-12-25,2020-12-31,0.0,0.0,0.0,0.0,0.0,8.0,12/2020,2020-12-24,12/2020,,,,,,,8.0,,,,,,0.0,0,0,0,0,0,0,0
25657,102904,,,2020-12-31,2020-12-31,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25658,102911,,,2020-12-27,2020-12-27,0.0,0.0,0.0,0.0,0.0,6.0,12/2020,2020-12-24,12/2020,,,,,,,6.0,,,,,,0.0,0,0,0,0,0,0,0
25659,102912,,,2020-12-29,2020-12-29,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25660,102913,,,2020-12-31,2020-12-31,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25661,102914,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,3.0,12/2020,2020-12-24,12/2020,,,,,,,3.0,,,,,,0.0,0,0,0,0,0,0,0
25662,102915,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,4.0,12/2020,2020-12-24,12/2020,,,,,,,4.0,,,,,,0.0,0,0,0,0,0,0,0
25663,102917,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25664,102923,2020-12-27,2020-12-27,2020-12-25,2020-12-31,0.0,0.0,0.0,0.0,0.0,59.0,12/2020,2020-12-24,12/2020,12/2020,,,,,,59.0,,,,,,0.0,0,0,0,0,0,1,0
25665,102924,,,2020-12-26,2020-12-28,0.0,0.0,0.0,0.0,0.0,16.0,12/2020,2020-12-24,12/2020,,,,,,,16.0,,,,,,0.0,0,0,0,0,0,0,0
25666,102930,,,2020-12-24,2020-12-28,0.0,0.0,0.0,0.0,0.0,5.0,12/2020,2020-12-24,12/2020,,,,,,,5.0,,,,,,0.0,0,0,0,0,0,0,0
25667,102937,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,4.0,12/2020,2020-12-24,12/2020,,,,,,,4.0,,,,,,0.0,0,0,0,0,0,0,0
25668,102938,,,2020-12-24,2020-12-25,0.0,0.0,0.0,0.0,0.0,6.0,12/2020,2020-12-24,12/2020,,,,,,,6.0,,,,,,0.0,0,0,0,0,0,0,0
25669,102942,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,4.0,12/2020,2020-12-24,12/2020,,,,,,,4.0,,,,,,0.0,0,0,0,0,0,0,0
25670,102947,,,2020-12-25,2020-12-27,0.0,0.0,0.0,0.0,0.0,7.0,12/2020,2020-12-24,12/2020,,,,,,,7.0,,,,,,0.0,0,0,0,0,0,0,0
25671,102950,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25672,102951,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25673,102954,,,2020-12-24,2020-12-28,0.0,0.0,0.0,0.0,0.0,11.0,12/2020,2020-12-24,12/2020,,,,,,,11.0,,,,,,0.0,0,0,0,0,0,0,0
25674,102956,,,2020-12-24,2020-12-27,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25675,102960,,,2020-12-27,2020-12-27,0.0,0.0,0.0,0.0,0.0,11.0,12/2020,2020-12-24,12/2020,,,,,,,11.0,,,,,,0.0,0,0,0,0,0,0,0
25676,102962,,,2020-12-25,2020-12-29,0.0,0.0,0.0,0.0,0.0,9.0,12/2020,2020-12-24,12/2020,,,,,,,9.0,,,,,,0.0,0,0,0,0,0,0,0
25677,102963,,,2020-12-25,2020-12-30,0.0,0.0,0.0,0.0,0.0,26.0,12/2020,2020-12-24,12/2020,,,,,,,26.0,,,,,,0.0,0,0,0,0,0,0,0
25678,102971,,,2020-12-24,2020-12-27,0.0,0.0,0.0,0.0,0.0,6.0,12/2020,2020-12-24,12/2020,,,,,,,6.0,,,,,,0.0,0,0,0,0,0,0,0
25679,102972,,,2020-12-25,2020-12-29,0.0,0.0,0.0,0.0,0.0,20.0,12/2020,2020-12-24,12/2020,,,,,,,20.0,,,,,,0.0,0,0,0,0,0,0,0
25680,102974,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25681,102975,,,2020-12-25,2020-12-25,0.0,0.0,0.0,0.0,0.0,22.0,12/2020,2020-12-24,12/2020,,,,,,,22.0,,,,,,0.0,0,0,0,0,0,0,0
25682,102976,,,2020-12-24,2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25683,102980,,,2020-12-24,2020-12-25,0.0,0.0,0.0,0.0,0.0,13.0,12/2020,2020-12-24,12/2020,,,,,,,13.0,,,,,,0.0,0,0,0,0,0,0,0
25684,102981,,,2020-12-24,2020-12-28,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-24,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
25685,102982,,,2020-12-25,2020-12-25,0.0,0.0,0.0,0.0,0.0,10.0,12/2020,2020-12-24,12/2020,,,,,,,10.0,,,,,,0.0,0,0,0,0,0,0,0
25686,102986,,,2020-12-24,2020-12-31,0.0,0.0,0.0,0.0,0.0,59.0,12/2020,2020-12-24,12/2020,,,,,,,59.0,,,,,,0.0,0,0,0,0,0,0,0
25687,102989,,,2020-12-25,2020-12-25,0.0,0.0,0.0,0.0,0.0,1.0,12/2020,2020-12-24,12/2020,,,,,,,1.0,,,,,,0.0,0,0,0,0,0,0,0
25688,102991,,,2020-12-25,2020-12-25,0.0,0.0,0.0,0.0,0.0,2.0,12/2020,2020-12-25,12/2020,,,,,,,2.0,,,,,,0.0,0,0,0,0,0,0,0
