,User_ID,type_user,Recency,Frequency,Density,RecencyCluster,FrequencyCluster,DensityCluster,ClusterCode
4504,42592,free,43,0.016666666666666666,0.9500000000000001,1,0,0,100
4505,42669,free,55,0.09433962264150944,4.529999999999999,1,0,0,100
4506,42729,free,43,0.3684210526315789,8.94047619047619,1,0,0,100
4507,42838,free,37,0.47540983606557374,10.034482758620692,1,0,0,100
4508,42978,free,46,0.43243243243243246,4.460416666666666,1,0,0,100
4509,43077,free,53,0.14705882352941177,3.793333333333334,1,0,0,100
4510,43079,free,50,0.0673076923076923,8.4,1,0,0,100
4511,43238,free,64,0.05952380952380952,4.4799999999999995,1,0,0,100
4512,43344,free,36,0.08849557522123894,0.24,1,0,0,100
4513,43445,free,45,1.3333333333333333,5.893382352941176,1,0,0,100
4514,43496,free,61,3.0,5.266666666666667,1,0,0,100
4515,43572,free,41,0.18446601941747573,5.294736842105262,1,0,0,100
4516,43576,free,57,0.10714285714285714,1.9888888888888887,1,0,0,100
4517,43581,free,37,0.11827956989247312,3.209090909090909,1,0,0,100
4518,43584,free,42,0.04081632653061224,4.6,1,0,0,100
4519,43652,free,59,0.26744186046511625,7.956521739130434,1,0,0,100
4520,43715,free,43,0.04,8.3,1,0,0,100
4521,43772,free,53,0.5934065934065934,8.344444444444443,1,0,0,100
4522,43790,free,45,1.0,1.7375,1,0,0,100
4523,43917,free,44,0.09278350515463918,4.0555555555555545,1,0,0,100
4524,43931,free,59,0.7804878048780488,9.725,1,0,0,100
4525,43998,free,41,0.14705882352941177,1.6099999999999999,1,0,0,100
4526,44057,free,61,0.14084507042253522,2.71,1,0,0,100
4527,44141,free,63,2.0,3.75,1,0,0,100
4528,44203,free,61,0.05063291139240506,0.3,1,0,0,100
4529,44206,free,56,1.2619047619047619,10.354716981132077,1,0,0,100
4530,44237,free,36,0.06451612903225806,1.45,1,0,0,100
4531,44287,free,45,1.4526315789473685,4.193478260869567,1,0,0,100
4532,44371,free,41,0.7578947368421053,9.113888888888889,1,0,0,100
4533,44400,free,44,0.7368421052631579,4.509999999999998,1,0,0,100
4534,44418,free,54,0.09523809523809523,5.750000000000001,1,0,0,100
4535,44426,free,55,3.0,3.423809523809523,1,0,0,100
4536,44432,free,37,0.7216494845360825,4.231428571428571,1,0,0,100
4537,44435,free,41,0.1388888888888889,1.3599999999999999,1,0,0,100
4538,44462,free,41,0.1702127659574468,5.9312499999999995,1,0,0,100
4539,44525,free,38,0.25742574257425743,8.71923076923077,1,0,0,100
4540,44528,free,39,0.61,8.844262295081966,1,0,0,100
4541,44566,free,62,1.0,0.1,1,0,0,100
4542,44617,free,36,0.08235294117647059,4.328571428571429,1,0,0,100
4543,44803,free,37,0.1919191919191919,9.110526315789473,1,0,0,100
4544,44857,free,51,0.5555555555555556,1.38,1,0,0,100
4545,44878,free,49,0.2159090909090909,5.321052631578948,1,0,0,100
4546,45092,free,64,1.0,7.664705882352941,1,0,0,100
4547,45107,free,50,0.19767441860465115,9.68235294117647,1,0,0,100
4548,45110,free,56,0.275,8.718181818181817,1,0,0,100
4549,45127,free,50,0.189873417721519,7.5600000000000005,1,0,0,100
4550,45224,free,60,0.09210526315789473,1.3142857142857143,1,0,0,100
4551,45257,free,45,0.38461538461538464,5.417142857142856,1,0,0,100
4552,45336,free,39,0.061855670103092786,2.066666666666667,1,0,0,100
4553,45419,free,63,0.3611111111111111,3.9769230769230766,1,0,0,100
4554,45479,free,39,0.04597701149425287,0.575,1,0,0,100
4555,45512,free,62,0.07246376811594203,1.1400000000000001,1,0,0,100
4556,45519,free,49,1.058139534883721,5.938461538461538,1,0,0,100
4557,45541,free,39,0.08333333333333333,10.35,1,0,0,100
4558,45665,free,37,0.06315789473684211,1.0,1,0,0,100
4559,45779,free,48,0.4827586206896552,5.519047619047618,1,0,0,100
4560,45780,free,39,1.5714285714285714,7.91948051948052,1,0,0,100
4561,45814,free,50,0.9529411764705882,9.292592592592595,1,0,0,100
4562,45853,free,64,0.44285714285714284,10.209677419354838,1,0,0,100
4563,46015,free,42,1.3076923076923077,8.428431372549024,1,0,0,100
4564,46031,free,44,0.5168539325842697,4.452173913043478,1,0,0,100
4565,46084,free,42,0.12087912087912088,4.09090909090909,1,0,0,100
4566,46097,free,42,1.3695652173913044,8.114285714285717,1,0,0,100
4567,46144,free,61,0.17857142857142858,1.4200000000000002,1,0,0,100
4568,46192,free,45,0.10112359550561797,1.3111111111111111,1,0,0,100
4569,46211,free,39,1.1428571428571428,9.149999999999999,1,0,0,100
4570,46247,free,38,0.11458333333333333,2.209090909090909,1,0,0,100
4571,46249,free,51,0.46987951807228917,4.410256410256409,1,0,0,100
4572,46269,free,42,0.05434782608695652,6.24,1,0,0,100
4573,46272,free,55,0.6329113924050633,4.966,1,0,0,100
4574,46281,free,55,1.0,2.6791666666666663,1,0,0,100
4575,46332,free,62,0.4861111111111111,3.951428571428571,1,0,0,100
4576,46430,free,41,0.1935483870967742,2.855555555555555,1,0,0,100
4577,46442,free,45,0.03409090909090909,6.466666666666666,1,0,0,100
4578,46532,free,47,0.4069767441860465,7.997142857142855,1,0,0,100
4579,46681,free,40,1.1304347826086956,8.07307692307692,1,0,0,100
4580,46707,free,40,2.888888888888889,3.7615384615384624,1,0,0,100
4581,46821,free,62,0.30985915492957744,7.586363636363638,1,0,0,100
4582,46826,free,61,0.06944444444444445,1.94,1,0,0,100
4583,46835,free,63,0.14,3.6571428571428575,1,0,0,100
4584,46950,free,41,0.054945054945054944,6.74,1,0,0,100
4585,47073,free,49,0.060240963855421686,6.180000000000001,1,0,0,100
4586,47082,free,59,0.5205479452054794,0.8105263157894738,1,0,0,100
4587,47229,free,43,0.056818181818181816,7.8,1,0,0,100
4588,47236,free,36,0.5263157894736842,7.1259999999999994,1,0,0,100
4589,47242,free,61,0.21428571428571427,9.459999999999999,1,0,0,100
4590,47275,free,40,0.0989010989010989,4.177777777777777,1,0,0,100
4591,47406,free,36,0.34782608695652173,10.284374999999999,1,0,0,100
4592,47410,free,49,0.32926829268292684,5.344444444444444,1,0,0,100
4593,47443,free,62,0.1276595744680851,9.233333333333333,1,0,0,100
4594,47654,free,49,2.0,1.5,1,0,0,100
4595,47664,free,41,0.2,4.857142857142857,1,0,0,100
4596,47671,free,46,2.0,0.1,1,0,0,100
4597,47692,free,61,0.4782608695652174,7.372727272727272,1,0,0,100
4598,47946,free,59,0.6901408450704225,9.030612244897956,1,0,0,100
4599,47993,free,47,0.0975609756097561,3.6625000000000005,1,0,0,100
4600,48123,free,47,0.07317073170731707,3.3333333333333335,1,0,0,100
4601,48141,free,63,0.21212121212121213,3.978571428571428,1,0,0,100
4602,48294,free,61,0.1323529411764706,0.8222222222222223,1,0,0,100
4603,48344,free,63,0.7272727272727273,10.1625,1,0,0,100
4604,48400,free,62,0.3333333333333333,7.109090909090909,1,0,0,100
4605,48471,free,37,0.13186813186813187,3.9166666666666665,1,0,0,100
4606,48518,free,37,0.13186813186813187,3.0749999999999997,1,0,0,100
4607,48523,free,62,0.18181818181818182,3.866666666666667,1,0,0,100
4608,48529,free,51,0.025974025974025976,2.0,1,0,0,100
4609,48692,free,37,0.04395604395604396,2.525,1,0,0,100
4610,48769,free,48,1.0,0.7,1,0,0,100
4611,48793,free,48,0.25316455696202533,0.565,1,0,0,100
4612,48834,free,49,0.6666666666666666,9.503846153846156,1,0,0,100
4613,48876,free,46,0.32098765432098764,5.5,1,0,0,100
4614,49104,free,63,5.0,8.379999999999999,1,0,0,100
4615,49313,free,49,0.06756756756756757,6.040000000000001,1,0,0,100
4616,49404,free,48,2.9166666666666665,8.065714285714286,1,0,0,100
4617,49429,free,46,0.189873417721519,5.473333333333334,1,0,0,100
4618,49575,free,62,0.12698412698412698,4.225,1,0,0,100
4619,49660,free,50,0.1891891891891892,1.707142857142857,1,0,0,100
4620,49736,free,36,0.5764705882352941,5.497959183673467,1,0,0,100
4621,49812,free,45,0.08860759493670886,3.242857142857143,1,0,0,100
4622,49837,free,61,0.15873015873015872,1.31,1,0,0,100
4623,49851,free,62,0.12903225806451613,5.025,1,0,0,100
4624,49858,free,38,0.5232558139534884,8.864444444444443,1,0,0,100
4625,49945,free,49,0.09333333333333334,6.042857142857143,1,0,0,100
4626,49956,free,50,0.0945945945945946,2.2714285714285714,1,0,0,100
4627,50007,free,43,0.2222222222222222,5.6944444444444455,1,0,0,100
4628,50096,free,58,0.5230769230769231,8.088235294117647,1,0,0,100
4629,50111,free,42,0.14814814814814814,8.791666666666666,1,0,0,100
4630,50124,free,47,0.35526315789473684,8.462962962962964,1,0,0,100
4631,50136,free,63,4.0,0.30000000000000004,1,0,0,100
4632,50225,free,51,3.0,1.9666666666666668,1,0,0,100
4633,50268,free,51,0.06944444444444445,0.26,1,0,0,100
4634,50435,free,39,0.5714285714285714,4.991666666666668,1,0,0,100
4635,50447,free,52,0.08450704225352113,0.9333333333333335,1,0,0,100
4636,50484,free,41,0.10126582278481013,6.550000000000001,1,0,0,100
4637,50649,free,43,0.358974358974359,3.303571428571428,1,0,0,100
4638,50679,free,55,0.3283582089552239,7.272727272727272,1,0,0,100
4639,50692,free,37,1.0,8.3,1,0,0,100
4640,50800,free,54,0.42105263157894735,9.68125,1,0,0,100
4641,51012,free,57,0.36507936507936506,0.8130434782608695,1,0,0,100
4642,51042,free,59,1.0,0.6,1,0,0,100
4643,51088,free,60,0.2,2.9000000000000004,1,0,0,100
4644,51121,free,37,0.38461538461538464,1.65,1,0,0,100
4645,51154,free,49,1.0,0.3,1,0,0,100
4646,51248,free,42,1.0,3.6,1,0,0,100
4647,51399,free,36,0.1566265060240964,3.876923076923077,1,0,0,100
4648,51405,free,45,0.35714285714285715,7.2879999999999985,1,0,0,100
4649,51414,free,39,0.8,4.734375,1,0,0,100
4650,51428,free,43,0.11475409836065574,8.871428571428572,1,0,0,100
4651,51434,free,45,1.0,1.5,1,0,0,100
4652,51453,free,55,0.21428571428571427,1.1333333333333333,1,0,0,100
4653,51464,free,49,0.2903225806451613,2.9888888888888894,1,0,0,100
4654,51617,free,38,1.527027027027027,2.3902654867256627,1,0,0,100
4655,51685,free,64,0.1111111111111111,2.4,1,0,0,100
4656,51696,free,42,1.0,0.8,1,0,0,100
4657,51712,free,57,1.0,0.4,1,0,0,100
4658,51906,free,44,1.0410958904109588,8.23684210526316,1,0,0,100
4659,51926,free,38,3.0,0.7000000000000001,1,0,0,100
4660,51952,free,50,0.203125,3.238461538461538,1,0,0,100
4661,51967,free,48,0.22727272727272727,10.413333333333334,1,0,0,100
4662,52154,free,60,0.17391304347826086,0.3,1,0,0,100
4663,52160,free,46,1.1830985915492958,6.566666666666665,1,0,0,100
4664,52227,free,37,0.08695652173913043,0.7000000000000001,1,0,0,100
4665,52308,free,62,0.16666666666666666,8.711111111111109,1,0,0,100
4666,52312,free,41,0.38666666666666666,10.158620689655171,1,0,0,100
4667,52316,free,50,3.0,0.7333333333333334,1,0,0,100
4668,52481,free,64,0.19230769230769232,5.859999999999999,1,0,0,100
4669,52527,free,37,0.2692307692307692,4.490476190476191,1,0,0,100
4670,52637,free,63,0.07142857142857142,8.733333333333333,1,0,0,100
4671,52775,free,64,0.58,5.06896551724138,1,0,0,100
4672,52804,free,62,0.27450980392156865,5.142857142857143,1,0,0,100
4673,52845,free,42,2.0,2.9499999999999997,1,0,0,100
4674,52874,free,43,0.5915492957746479,7.388095238095237,1,0,0,100
4675,52875,free,51,2.269230769230769,8.035593220338983,1,0,0,100
4676,52893,free,45,0.25757575757575757,7.252941176470587,1,0,0,100
4677,52927,free,63,0.95,8.84736842105263,1,0,0,100
4678,53010,free,57,4.0,2.6,1,0,0,100
4679,53190,free,60,1.0,5.7,1,0,0,100
4680,53209,free,44,0.046875,0.2333333333333333,1,0,0,100
4681,53212,free,60,0.37735849056603776,3.2399999999999998,1,0,0,100
4682,53334,free,60,0.23076923076923078,6.6000000000000005,1,0,0,100
4683,53447,free,37,0.7162162162162162,3.9962264150943403,1,0,0,100
4684,53504,free,50,1.14,2.447368421052631,1,0,0,100
4685,53554,free,53,1.0,3.1,1,0,0,100
4686,53596,free,63,0.16666666666666666,1.0666666666666667,1,0,0,100
4687,53668,free,59,0.08163265306122448,0.22500000000000003,1,0,0,100
4688,53717,free,41,0.14285714285714285,8.110000000000001,1,0,0,100
4689,53797,free,60,2.0,1.0,1,0,0,100
4690,53847,free,62,0.32653061224489793,9.700000000000001,1,0,0,100
4691,53987,free,48,1.0,5.1,1,0,0,100
4692,53995,free,42,0.36764705882352944,7.840000000000001,1,0,0,100
4693,54155,free,53,0.3157894736842105,4.4,1,0,0,100
4694,54182,free,52,0.06896551724137931,2.2,1,0,0,100
4695,54314,free,37,0.16666666666666666,4.025,1,0,0,100
4696,54373,free,37,0.6527777777777778,8.561702127659576,1,0,0,100
4697,54458,free,55,0.09259259259259259,4.26,1,0,0,100
4698,54706,free,50,0.06,9.466666666666667,1,0,0,100
4699,55007,free,49,2.0,0.7000000000000001,1,0,0,100
4700,55066,free,59,0.90625,9.12758620689655,1,0,0,100
4701,55097,free,40,1.4029850746268657,2.8861702127659563,1,0,0,100
4702,55343,free,60,0.21428571428571427,2.8111111111111113,1,0,0,100
4703,55358,free,54,1.2745098039215685,4.710769230769231,1,0,0,100
4704,55407,free,55,0.13725490196078433,2.685714285714286,1,0,0,100
4705,55450,free,43,0.2903225806451613,7.455555555555555,1,0,0,100
4706,55505,free,41,0.8571428571428571,0.5499999999999999,1,0,0,100
4707,55518,free,37,0.037037037037037035,0.1,1,0,0,100
4708,55557,free,57,2.0,2.15,1,0,0,100
4709,55587,free,49,1.4821428571428572,6.625301204819279,1,0,0,100
4710,55588,free,61,1.0,0.9,1,0,0,100
4711,55652,free,50,0.14285714285714285,0.5,1,0,0,100
4712,55748,free,61,1.0,0.1,1,0,0,100
4713,55800,free,50,1.0,0.4,1,0,0,100
4714,55883,free,51,0.7380952380952381,4.8516129032258055,1,0,0,100
4715,55893,free,41,0.1746031746031746,7.509090909090909,1,0,0,100
4716,55895,free,43,0.08196721311475409,3.8600000000000003,1,0,0,100
4717,56033,free,61,0.2727272727272727,0.15,1,0,0,100
4718,56042,free,61,4.0,0.9,1,0,0,100
4719,56065,free,44,0.06060606060606061,0.3,1,0,0,100
4720,56128,free,53,0.24,8.708333333333334,1,0,0,100
4721,56129,free,48,0.2647058823529412,8.355555555555556,1,0,0,100
4722,56201,free,42,0.4444444444444444,1.9791666666666667,1,0,0,100
4723,56213,free,39,1.765625,9.076991150442478,1,0,0,100
4724,56258,free,63,1.0,5.9,1,0,0,100
4725,56264,free,52,0.75,4.666666666666667,1,0,0,100
4726,56334,free,49,0.42857142857142855,3.0476190476190474,1,0,0,100
4727,56436,free,46,0.09090909090909091,4.8999999999999995,1,0,0,100
4728,56616,free,49,0.7954545454545454,4.857142857142857,1,0,0,100
4729,56642,free,44,0.15789473684210525,9.722222222222221,1,0,0,100
4730,56647,free,36,0.0967741935483871,3.116666666666667,1,0,0,100
4731,56691,free,63,1.7105263157894737,5.464615384615385,1,0,0,100
4732,56735,free,54,4.0,9.5,1,0,0,100
4733,56790,free,52,0.20408163265306123,4.620000000000001,1,0,0,100
4734,56803,free,59,1.0,1.6,1,0,0,100
4735,56830,free,62,5.0,2.0200000000000005,1,0,0,100
4736,57018,free,50,0.5416666666666666,10.096153846153847,1,0,0,100
4737,57019,free,61,0.6153846153846154,2.695833333333333,1,0,0,100
4738,57069,free,40,0.6,1.8666666666666665,1,0,0,100
4739,57106,free,39,0.45,7.862962962962961,1,0,0,100
4740,57153,free,48,0.6666666666666666,0.95,1,0,0,100
4741,57176,free,58,0.5853658536585366,0.1291666666666667,1,0,0,100
4742,57244,free,50,0.6666666666666666,0.7,1,0,0,100
4743,57293,free,44,0.5454545454545454,9.25,1,0,0,100
4744,57311,free,39,1.0,9.5,1,0,0,100
4745,57422,free,43,0.3541666666666667,3.829411764705882,1,0,0,100
4746,57549,free,56,0.2857142857142857,9.762500000000001,1,0,0,100
4747,57557,free,54,1.0,3.3,1,0,0,100
4748,57575,free,38,0.4,5.204166666666666,1,0,0,100
4749,57865,free,42,1.0,0.7,1,0,0,100
4750,57877,free,60,0.07894736842105263,2.1666666666666665,1,0,0,100
4751,58015,free,36,0.6065573770491803,7.454054054054055,1,0,0,100
4752,58024,free,40,1.0,1.8,1,0,0,100
4753,58029,free,52,5.0,7.359999999999999,1,0,0,100
4754,58062,free,61,0.1388888888888889,4.06,1,0,0,100
4755,58077,free,48,2.0,2.45,1,0,0,100
4756,58141,free,43,0.3125,0.4866666666666667,1,0,0,100
4757,58154,free,59,0.10526315789473684,2.875,1,0,0,100
4758,58204,free,51,2.0,0.6,1,0,0,100
4759,58238,free,61,1.1944444444444444,3.3000000000000003,1,0,0,100
4760,58368,free,61,1.0,1.7,1,0,0,100
4761,58390,free,50,0.21739130434782608,9.05,1,0,0,100
4762,58476,free,36,0.06666666666666667,5.000000000000001,1,0,0,100
4763,58616,free,53,0.7380952380952381,6.8193548387096765,1,0,0,100
4764,58618,free,36,0.4318181818181818,4.926315789473684,1,0,0,100
4765,58804,free,61,1.0,0.6,1,0,0,100
4766,58980,free,38,1.0,1.2,1,0,0,100
4767,59006,free,53,2.0,5.949999999999999,1,0,0,100
4768,59018,free,60,0.29411764705882354,3.9200000000000004,1,0,0,100
4769,59126,free,42,0.11538461538461539,0.39999999999999997,1,0,0,100
4770,59153,free,39,1.1886792452830188,4.600000000000001,1,0,0,100
4771,59173,free,43,0.1568627450980392,7.6625000000000005,1,0,0,100
4772,59230,free,60,0.9411764705882353,3.221875,1,0,0,100
4773,59315,free,52,2.1739130434782608,9.882000000000001,1,0,0,100
4774,59324,free,45,0.4791666666666667,8.939130434782607,1,0,0,100
4775,59351,free,50,1.1428571428571428,6.8083333333333345,1,0,0,100
4776,59361,free,43,0.38,3.5526315789473686,1,0,0,100
4777,59377,free,39,0.6111111111111112,9.130303030303029,1,0,0,100
4778,59397,free,48,0.13333333333333333,4.966666666666666,1,0,0,100
4779,59412,free,42,0.6923076923076923,0.9055555555555556,1,0,0,100
4780,59427,free,52,2.675675675675676,10.431313131313129,1,0,0,100
4781,59439,free,52,5.0,3.9,1,0,0,100
4782,59457,free,42,0.058823529411764705,3.9,1,0,0,100
4783,59530,free,45,0.25,1.991666666666667,1,0,0,100
4784,59541,free,46,0.06382978723404255,2.766666666666667,1,0,0,100
4785,59562,free,62,3.0,3.3000000000000003,1,0,0,100
4786,59682,free,60,1.0625,9.402941176470588,1,0,0,100
4787,59717,free,46,0.10869565217391304,5.9799999999999995,1,0,0,100
4788,59719,free,59,0.7272727272727273,2.175,1,0,0,100
4789,59750,free,56,0.2222222222222222,1.8250000000000002,1,0,0,100
4790,59824,free,63,3.4482758620689653,5.881000000000001,1,0,0,100
4791,59834,free,43,2.8181818181818183,9.261290322580644,1,0,0,100
4792,59898,free,40,5.705882352941177,9.577319587628866,1,0,0,100
4793,59982,free,64,0.37037037037037035,2.9799999999999995,1,0,0,100
4794,60015,free,56,2.3225806451612905,8.620833333333334,1,0,0,100
4795,60070,free,58,1.696969696969697,8.089285714285712,1,0,0,100
4796,60103,free,62,0.3103448275862069,8.78888888888889,1,0,0,100
4797,60116,free,49,0.11904761904761904,5.48,1,0,0,100
4798,60223,free,61,0.10344827586206896,0.9333333333333332,1,0,0,100
4799,60246,free,54,1.0833333333333333,9.602564102564102,1,0,0,100
4800,60391,free,59,2.0,0.44999999999999996,1,0,0,100
4801,60412,free,50,0.25,3.8,1,0,0,100
4802,60429,free,59,0.3225806451612903,5.5200000000000005,1,0,0,100
4803,60462,free,50,1.0,0.7,1,0,0,100
4804,60483,free,61,0.13793103448275862,0.55,1,0,0,100
4805,60503,free,51,0.5789473684210527,9.509090909090908,1,0,0,100
4806,60507,free,64,0.46153846153846156,2.3166666666666664,1,0,0,100
4807,60579,free,38,0.8431372549019608,5.846511627906977,1,0,0,100
4808,60666,free,64,0.21052631578947367,1.075,1,0,0,100
4809,60747,free,41,1.0,0.4,1,0,0,100
4810,60843,free,43,0.3333333333333333,4.664285714285714,1,0,0,100
4811,60861,free,49,1.0,0.4,1,0,0,100
4812,60863,free,50,0.3157894736842105,5.516666666666667,1,0,0,100
4813,60884,free,61,0.6666666666666666,6.483333333333333,1,0,0,100
4814,60971,free,37,0.08,1.35,1,0,0,100
4815,60986,free,63,0.15384615384615385,6.0,1,0,0,100
4816,60989,free,43,0.06896551724137931,0.55,1,0,0,100
4817,60996,free,37,0.14,1.9285714285714286,1,0,0,100
4818,61114,free,43,0.2558139534883721,9.227272727272728,1,0,0,100
4819,61149,free,36,0.5365853658536586,7.977272727272723,1,0,0,100
4820,61214,free,45,2.142857142857143,8.124444444444444,1,0,0,100
4821,61234,free,36,0.7843137254901961,5.882500000000001,1,0,0,100
4822,61253,free,56,0.16129032258064516,1.72,1,0,0,100
4823,61294,free,53,0.11764705882352941,3.5250000000000004,1,0,0,100
4824,61307,free,46,1.0,0.1,1,0,0,100
4825,61337,free,56,0.3181818181818182,4.0,1,0,0,100
4826,61346,free,61,2.76,7.371014492753625,1,0,0,100
4827,61473,free,64,0.5909090909090909,3.830769230769231,1,0,0,100
4828,61504,free,60,0.5769230769230769,8.073333333333332,1,0,0,100
4829,61515,free,64,0.8,4.924999999999999,1,0,0,100
4830,61523,free,49,1.0,8.8,1,0,0,100
4831,61531,free,43,1.35,10.185185185185185,1,0,0,100
4832,61533,free,50,1.0,6.8,1,0,0,100
4833,61544,free,45,2.5121951219512195,9.324271844660192,1,0,0,100
4834,61547,free,58,0.7142857142857143,6.909999999999999,1,0,0,100
4835,61561,free,39,2.276595744680851,7.365420560747664,1,0,0,100
4836,61588,free,42,1.7727272727272727,4.873076923076923,1,0,0,100
4837,61597,free,64,0.3333333333333333,1.9142857142857144,1,0,0,100
4838,61606,free,63,1.6956521739130435,7.62051282051282,1,0,0,100
4839,61641,free,49,0.16216216216216217,4.316666666666667,1,0,0,100
4840,61745,free,58,1.6071428571428572,7.0644444444444465,1,0,0,100
4841,61764,free,43,0.25,0.85,1,0,0,100
4842,61776,free,37,0.08571428571428572,4.800000000000001,1,0,0,100
4843,61780,free,38,2.1041666666666665,6.9009900990099045,1,0,0,100
4844,61791,free,60,0.5,6.8625,1,0,0,100
4845,61794,free,46,0.575,6.047826086956523,1,0,0,100
4846,61821,free,39,0.3191489361702128,4.739999999999999,1,0,0,100
4847,61837,free,52,0.64,5.449999999999999,1,0,0,100
4848,61858,free,53,0.48484848484848486,3.6625,1,0,0,100
4849,61869,free,37,0.42857142857142855,3.304761904761905,1,0,0,100
4850,61876,free,42,2.977272727272727,8.87022900763359,1,0,0,100
4851,61893,free,36,0.16,9.625,1,0,0,100
4852,61941,free,49,1.0,8.8,1,0,0,100
4853,61950,free,56,0.4827586206896552,3.114285714285714,1,0,0,100
4854,62000,free,63,0.47368421052631576,7.722222222222222,1,0,0,100
4855,62008,free,50,3.5142857142857142,5.435772357723578,1,0,0,100
4856,62033,free,59,0.6153846153846154,10.375,1,0,0,100
4857,62055,free,50,0.09523809523809523,0.0,1,0,0,100
4858,62090,free,36,0.5588235294117647,7.56842105263158,1,0,0,100
4859,62100,free,56,0.27586206896551724,4.3875,1,0,0,100
4860,62126,free,62,4.25,5.947058823529412,1,0,0,100
4861,62171,free,51,0.5,6.188235294117648,1,0,0,100
4862,62175,free,49,1.5714285714285714,10.41636363636364,1,0,0,100
4863,62233,free,42,0.05405405405405406,3.9,1,0,0,100
4864,62247,free,47,0.07894736842105263,1.0333333333333334,1,0,0,100
4865,62265,free,61,1.0,4.0,1,0,0,100
4866,62278,free,59,0.4,6.459999999999999,1,0,0,100
4867,62281,free,61,0.21739130434782608,4.4799999999999995,1,0,0,100
4868,62336,free,58,1.0,0.4,1,0,0,100
4869,62380,free,40,2.0,8.5,1,0,0,100
4870,62396,free,45,6.0,5.216666666666668,1,0,0,100
4871,62397,free,47,1.0,3.6,1,0,0,100
4872,62418,free,63,0.2,0.525,1,0,0,100
4873,62502,free,48,1.7777777777777777,6.465625,1,0,0,100
4874,62552,free,50,0.9411764705882353,3.8437499999999996,1,0,0,100
4875,62574,free,45,0.11764705882352941,1.1,1,0,0,100
4876,62577,free,58,2.0,0.5,1,0,0,100
4877,62578,free,50,0.3939393939393939,4.7846153846153845,1,0,0,100
4878,62624,free,57,5.333333333333333,6.175,1,0,0,100
4879,62638,free,44,1.0714285714285714,10.606666666666667,1,0,0,100
4880,62665,free,37,1.6521739130434783,9.119736842105263,1,0,0,100
4881,62767,free,38,0.6666666666666666,9.35,1,0,0,100
4882,62776,free,57,0.3333333333333333,0.1,1,0,0,100
4883,62792,free,57,1.0,4.93076923076923,1,0,0,100
4884,62815,free,55,0.9642857142857143,3.662962962962963,1,0,0,100
4885,62867,free,61,1.2380952380952381,7.196153846153846,1,0,0,100
4886,62888,free,63,0.21052631578947367,3.325,1,0,0,100
4887,62955,free,36,0.07894736842105263,0.5,1,0,0,100
4888,62957,free,61,0.2,1.3,1,0,0,100
4889,62961,free,50,0.14285714285714285,0.44999999999999996,1,0,0,100
4890,62965,free,53,4.6,2.3730434782608696,1,0,0,100
4891,62977,free,52,2.4,9.683333333333332,1,0,0,100
4892,62994,free,63,1.0,8.957142857142856,1,0,0,100
4893,63057,free,47,1.0571428571428572,3.6648648648648647,1,0,0,100
4894,63089,free,44,1.3928571428571428,10.156410256410256,1,0,0,100
4895,63095,free,43,0.5,4.2,1,0,0,100
4896,63141,free,49,0.59375,5.873684210526315,1,0,0,100
4897,63171,free,48,0.30303030303030304,3.879999999999999,1,0,0,100
4898,63206,free,54,1.6363636363636365,7.930555555555559,1,0,0,100
4899,63217,free,61,0.95,5.61578947368421,1,0,0,100
4900,63301,free,51,3.0,9.433333333333332,1,0,0,100
4901,63322,free,47,1.0,3.9,1,0,0,100
4902,63340,free,61,1.15,6.717391304347825,1,0,0,100
4903,63341,free,60,2.0476190476190474,7.8046511627907,1,0,0,100
4904,63345,free,49,0.65625,4.442857142857143,1,0,0,100
4905,63349,free,62,1.4736842105263157,4.607142857142857,1,0,0,100
4906,63356,free,63,0.6666666666666666,7.224999999999999,1,0,0,100
4907,63361,free,55,0.15384615384615385,5.35,1,0,0,100
4908,63377,free,49,0.875,9.082142857142857,1,0,0,100
4909,63390,free,58,0.17391304347826086,5.925,1,0,0,100
4910,63392,free,56,3.2857142857142856,9.710144927536229,1,0,0,100
4911,63443,free,46,1.0,0.6,1,0,0,100
4912,63467,free,62,1.0,0.3,1,0,0,100
4913,63488,free,41,0.8461538461538461,3.057575757575757,1,0,0,100
4914,63491,free,60,4.8,7.803124999999998,1,0,0,100
4915,63495,free,50,0.1,4.633333333333334,1,0,0,100
4916,63508,free,54,0.5,4.361538461538462,1,0,0,100
4917,63567,free,56,0.5833333333333334,3.528571428571429,1,0,0,100
4918,63582,free,47,0.8787878787878788,2.8724137931034477,1,0,0,100
4919,63621,free,48,0.43333333333333335,8.238461538461538,1,0,0,100
4920,63669,free,64,1.0909090909090908,6.550000000000001,1,0,0,100
4921,63680,free,59,1.4285714285714286,2.5499999999999994,1,0,0,100
4922,63703,free,36,2.0,0.2,1,0,0,100
4923,63708,free,53,5.333333333333333,6.46875,1,0,0,100
4924,63754,free,52,0.7037037037037037,1.3684210526315792,1,0,0,100
4925,63760,free,37,1.0,2.9,1,0,0,100
4926,63767,free,60,0.21052631578947367,4.825,1,0,0,100
4927,63775,free,43,2.0,6.95,1,0,0,100
4928,63810,free,36,0.4883720930232558,8.961904761904762,1,0,0,100
4929,63832,free,54,0.08,1.45,1,0,0,100
4930,63838,free,50,4.0,1.875,1,0,0,100
4931,63850,free,51,0.21428571428571427,5.283333333333334,1,0,0,100
4932,63851,free,37,1.3714285714285714,8.408333333333333,1,0,0,100
