user_id,recency,frequency,monetary,R,F,M,RFM,,,R,F,M,#,segment,propotion
85886,1,29,1353.741497,4,3,1,431,,,,,,,,
85967,35,4,2250,3,1,1,311,,,,,,,,
85969,23,7,28428.57143,3,1,1,311,,,,,,,,
85977,32,8,19875,3,1,1,311,,,,,,,,
85981,21,3,17666.66667,3,1,1,311,,,,,,,,
86019,31,8,2250,3,1,1,311,,,,,,,,
86049,35,11,818.1818182,3,2,1,321,,,,,,,,
86051,6,12,750,4,2,1,421,,,,,,,,
86062,2,37,2282.608696,4,3,1,431,,,,,,,,
86070,1,21,4752.380952,4,2,1,421,,,,,,,,
86097,9,36,1381.944444,4,3,1,431,,,,,,,,
86133,18,14,214.2857143,4,2,1,421,,,,,,,,
86136,1,20,2214.285714,4,2,1,421,,,,,,,,
86151,1,3,2700,4,1,1,411,,,,,,,,
86164,4,20,4285.714286,4,2,1,421,,,,,,,,
86173,0,0,90000,4,1,1,411,,,,,,,,
86195,2,21,5815.533981,4,2,1,421,,,,,,,,
86329,28,10,900,3,1,1,311,,,,,,,,
86337,17,5,39933.33333,4,1,1,411,,,,,,,,
86408,11,8,562.5,4,1,1,411,,,,,,,,
86483,6,43,919.0751445,4,3,1,431,,,,,,,,
86486,3,30,1060,4,3,1,431,,,,,,,,
86490,11,20,2425,4,2,1,421,,,,,,,,
86541,1,11,4627.906977,4,2,1,421,,,,,,,,
86546,0,0,9000,4,1,1,411,,,,,,,,
86566,1,17,1870.588235,4,2,1,421,,,,,,,,
86606,1,9,5378.378378,4,1,1,411,,,,,,,,
86624,29,13,15307.69231,3,2,1,321,,,,,,,,
86653,31,12,750,3,2,1,321,,,,,,,,
86736,3,24,3750,4,2,1,421,,,,,,,,
86785,0,0,599000,4,1,3,413,,,,,,,,
86795,2,22,2235.955056,4,2,1,421,,,,,,,,
86816,3,30,1060,4,3,1,431,,,,,,,,
86882,2,17,2287.356322,4,2,1,421,,,,,,,,
86925,7,8,42875,4,1,1,411,,,,,,,,
86936,1,15,11948.05195,4,2,1,421,,,,,,,,
86962,8,17,8808.823529,4,2,1,421,,,,,,,,
86963,33,5,1800,3,1,1,311,,,,,,,,
86968,5,17,8808.823529,4,2,1,421,,,,,,,,
86985,18,12,41583.33333,4,2,1,421,,,,,,,,
87032,9,48,3087.628866,4,3,1,431,,,,,,,,
87041,20,3,33166.66667,3,1,1,311,,,,,,,,
87079,15,52,3057.692308,4,4,1,441,,,,,,,,
87097,3,9,1760.869565,4,1,1,411,,,,,,,,
87103,32,4,2250,3,1,1,311,,,,,,,,
87108,14,7,9476.190476,4,1,1,411,,,,,,,,
87132,0,0,45000,4,1,1,411,,,,,,,,
87143,33,3,6000,3,1,1,311,,,,,,,,
87144,11,4,42333.33333,4,1,1,411,,,,,,,,
87158,6,13,169.8113208,4,2,1,421,,,,,,,,
87176,32,9,2000,3,1,1,311,,,,,,,,
87213,2,9,21555.55556,4,1,1,411,,,,,,,,
87217,18,16,9312.5,4,2,1,421,,,,,,,,
87237,1,25,4869.918699,4,2,1,421,,,,,,,,
87272,13,15,4727.272727,4,2,1,421,,,,,,,,
87278,2,52,1085.271318,4,4,1,441,,,,,,,,
87288,4,5,23761.90476,4,1,1,411,,,,,,,,
87298,9,6,18260.86957,4,1,1,411,,,,,,,,
87335,21,17,5852.941176,3,2,1,321,,,,,,,,
87336,16,11,6218.75,4,2,1,421,,,,,,,,
87359,11,10,6419.354839,4,1,1,411,,,,,,,,
87370,4,14,3491.22807,4,2,1,421,,,,,,,,
87388,20,5,1800,3,1,1,311,,,,,,,,
87414,31,21,428.5714286,3,2,1,321,,,,,,,,
87419,2,40,803.030303,4,3,1,431,,,,,,,,
87425,1,20,1970.29703,4,2,1,421,,,,,,,,
87433,7,2,1285.714286,4,1,1,411,,,,,,,,
87436,8,32,4643.410853,4,3,1,431,,,,,,,,
87464,4,31,4056.910569,4,3,1,431,,,,,,,,
87492,24,18,5685.714286,3,2,1,321,,,,,,,,
87506,0,0,149000,4,1,2,412,,,,,,,,
87523,1,24,4991.666667,4,2,1,421,,,,,,,,
87535,7,20,2012.658228,4,2,1,421,,,,,,,,
87538,6,2,28428.57143,4,1,1,411,,,,,,,,
87657,1,25,3992,4,2,1,421,,,,,,,,
87658,2,7,500,4,1,1,411,,,,,,,,
87680,0,0,159000,4,1,2,412,,,,,,,,
87695,3,16,562.5,4,2,1,421,,,,,,,,
87720,0,0,199000,4,1,2,412,,,,,,,,
87768,7,9,66555.55556,4,1,1,411,,,,,,,,
87799,9,2,19900,4,1,1,411,,,,,,,,
87809,9,3,49900,4,1,1,411,,,,,,,,
87820,16,8,750,4,1,1,411,,,,,,,,
87837,12,29,9517.241379,4,3,1,431,,,,,,,,
87877,2,10,3980,4,1,1,411,,,,,,,,
87895,6,26,341.7721519,4,3,1,431,,,,,,,,
87912,13,8,1875,4,1,1,411,,,,,,,,
87921,3,20,7582.278481,4,2,1,421,,,,,,,,
87941,13,13,5200,4,2,1,421,,,,,,,,
87942,12,2,99500,4,1,2,412,,,,,,,,
87982,21,4,24875,3,1,1,311,,,,,,,,
88100,1,33,3630.30303,4,3,1,431,,,,,,,,
88101,1,35,257.1428571,4,3,1,431,,,,,,,,
88108,1,45,2650.442478,4,3,1,431,,,,,,,,
88127,1,9,195.6521739,4,1,1,411,,,,,,,,
88147,13,41,4853.658537,4,3,1,431,,,,,,,,
88163,23,5,1800,3,1,1,311,,,,,,,,
88214,3,2,42000,4,1,1,411,,,,,,,,
88249,15,8,24875,4,1,1,411,,,,,,,,
88280,3,5,10473.68421,4,1,1,411,,,,,,,,
88299,1,49,2454.918033,4,3,1,431,,,,,,,,
88312,2,16,3109.375,4,2,1,421,,,,,,,,
88336,8,21,2397.590361,4,2,1,421,,,,,,,,
88358,2,8,6117.647059,4,1,1,411,,,,,,,,
88382,2,22,5839.08046,4,2,1,421,,,,,,,,
88391,5,14,3491.22807,4,2,1,421,,,,,,,,
88402,21,3,83166.66667,3,1,1,311,,,,,,,,
88456,1,57,1757.042254,4,4,1,441,,,,,,,,
88469,24,36,250,3,3,1,331,,,,,,,,
88525,16,8,26000,4,1,1,411,,,,,,,,
88655,0,0,149000,4,1,2,412,,,,,,,,
88676,20,20,29950,3,2,1,321,,,,,,,,
88703,1,68,588.7573964,4,4,1,441,,,,,,,,
88714,4,6,8291.666667,4,1,1,411,,,,,,,,
88754,9,2,99500,4,1,2,412,,,,,,,,
88760,29,3,6000,3,1,1,311,,,,,,,,
88822,18,29,6862.068966,4,3,1,431,,,,,,,,
88827,16,10,10473.68421,4,1,1,411,,,,,,,,
88904,0,0,345000,4,1,2,412,,,,,,,,
88906,1,37,1776.785714,4,3,1,431,,,,,,,,
88914,2,101,1238.2134,4,4,1,441,,,,,,,,
88959,0,0,159000,4,1,2,412,,,,,,,,
88975,2,35,1431.654676,4,3,1,431,,,,,,,,
88977,1,12,4145.833333,4,2,1,421,,,,,,,,
88982,13,10,580.6451613,4,1,1,411,,,,,,,,
88993,4,45,3327.777778,4,3,1,431,,,,,,,,
89013,3,16,2484.375,4,2,1,421,,,,,,,,
89062,11,3,199666.6667,4,1,2,412,,,,,,,,
89098,11,4,16583.33333,4,1,1,411,,,,,,,,
89121,2,36,3417.808219,4,3,1,431,,,,,,,,
89131,0,0,9000,4,1,1,411,,,,,,,,
89138,0,0,159000,4,1,2,412,,,,,,,,
89146,1,74,535.3535354,4,4,1,441,,,,,,,,
89156,2,23,6510.869565,4,2,1,421,,,,,,,,
89163,1,13,3826.923077,4,2,1,421,,,,,,,,
89186,7,10,428.5714286,4,1,1,411,,,,,,,,
89268,3,4,14214.28571,4,1,1,411,,,,,,,,
89371,0,0,199000,4,1,2,412,,,,,,,,
89374,19,34,260.8695652,3,3,1,331,,,,,,,,
89475,1,57,876.6519824,4,4,1,441,,,,,,,,
89489,24,22,22681.81818,3,2,1,321,,,,,,,,
89532,3,12,12479.16667,4,2,1,421,,,,,,,,
89538,2,16,2409.090909,4,2,1,421,,,,,,,,
89552,19,6,2250,3,1,1,311,,,,,,,,
89561,5,5,12437.5,4,1,1,411,,,,,,,,
89567,1,7,9950,4,1,1,411,,,,,,,,
89583,15,11,27227.27273,4,2,1,421,,,,,,,,
89594,6,4,39933.33333,4,1,1,411,,,,,,,,
89619,6,5,473.6842105,4,1,1,411,,,,,,,,
89634,0,0,90000,4,1,1,411,,,,,,,,
89646,24,13,12230.76923,3,2,1,321,,,,,,,,
89679,1,18,121.6216216,4,2,1,421,,,,,,,,
89727,22,2,99500,3,1,2,312,,,,,,,,
89743,3,7,7370.37037,4,1,1,411,,,,,,,,
89807,3,35,2666.666667,4,3,1,431,,,,,,,,
89835,1,27,1825.688073,4,3,1,431,,,,,,,,
89844,4,18,17114.28571,4,2,1,421,,,,,,,,
89863,0,0,199000,4,1,2,412,,,,,,,,
89894,1,31,1592,4,3,1,431,,,,,,,,
90015,14,16,6030.30303,4,2,1,421,,,,,,,,
90020,6,62,1075.675676,4,4,1,441,,,,,,,,
90074,12,12,23960,4,2,1,421,,,,,,,,
90114,5,4,11705.88235,4,1,1,411,,,,,,,,
90157,4,19,31526.31579,4,2,1,421,,,,,,,,
90265,1,22,4827.586207,4,2,1,421,,,,,,,,
90348,3,9,21392.85714,4,1,1,411,,,,,,,,
90356,0,0,199000,4,1,2,412,,,,,,,,
90371,1,15,4522.727273,4,2,1,421,,,,,,,,
90381,15,16,6030.30303,4,2,1,421,,,,,,,,
90391,1,57,697.3684211,4,4,1,441,,,,,,,,
90392,1,13,3754.716981,4,2,1,421,,,,,,,,
90396,20,4,124750,3,1,2,312,,,,,,,,
90424,22,34,10147.05882,3,3,1,331,,,,,,,,
90427,25,2,104000,3,1,2,312,,,,,,,,
90504,2,16,3209.677419,4,2,1,421,,,,,,,,
90510,14,8,74875,4,1,1,411,,,,,,,,
90531,1,38,3240.25974,4,3,1,431,,,,,,,,
90553,2,37,2818.791946,4,3,1,431,,,,,,,,
90561,0,0,9000,4,1,1,411,,,,,,,,
90562,2,14,3685.185185,4,2,1,421,,,,,,,,
90571,8,25,7986.666667,4,2,1,421,,,,,,,,
90636,11,2,26500,4,1,1,411,,,,,,,,
90663,23,9,22111.11111,3,1,1,311,,,,,,,,
90676,19,18,500,3,2,1,321,,,,,,,,
90705,10,18,3685.185185,4,2,1,421,,,,,,,,
90715,8,52,1757.961783,4,4,1,441,,,,,,,,
90750,5,2,249500,4,1,2,412,,,,,,,,
90755,13,67,5753.731343,4,4,1,441,,,,,,,,
90791,0,0,45000,4,1,1,411,,,,,,,,
90832,2,40,2664.596273,4,3,1,431,,,,,,,,
90897,4,15,3316.666667,4,2,1,421,,,,,,,,
90965,6,1,3000,4,1,1,411,,,,,,,,
90972,4,14,4738.095238,4,2,1,421,,,,,,,,
91012,10,5,59900,4,1,1,411,,,,,,,,
91013,3,34,4372.262774,4,3,1,431,,,,,,,,
91041,25,5,41600,3,1,1,311,,,,,,,,
91066,25,6,1500,3,1,1,311,,,,,,,,
91099,9,11,4515.151515,4,2,1,421,,,,,,,,
91108,4,7,9950,4,1,1,411,,,,,,,,
91117,2,7,5678.571429,4,1,1,411,,,,,,,,
91126,1,47,1421.428571,4,3,1,431,,,,,,,,
91136,13,9,1000,4,1,1,411,,,,,,,,
91149,0,0,45000,4,1,1,411,,,,,,,,
91156,3,7,22681.81818,4,1,1,411,,,,,,,,
91188,11,47,5308.510638,4,3,1,431,,,,,,,,
91193,24,1,9000,3,1,1,311,,,,,,,,
91198,14,16,5129.032258,4,2,1,421,,,,,,,,
91252,1,59,881.3559322,4,4,1,441,,,,,,,,
91287,1,14,4685.185185,4,2,1,421,,,,,,,,
91340,25,2,99500,3,1,2,312,,,,,,,,
91346,16,2,299500,4,1,2,412,,,,,,,,
91349,6,22,9545.454545,4,2,1,421,,,,,,,,
91383,24,2,4500,3,1,1,311,,,,,,,,
91386,1,11,31363.63636,4,2,1,421,,,,,,,,
91476,2,19,2584.415584,4,2,1,421,,,,,,,,
91481,17,11,18090.90909,4,2,1,421,,,,,,,,
91521,0,0,9000,4,1,1,411,,,,,,,,
91525,1,3,26538.46154,4,1,1,411,,,,,,,,
91533,2,4,529.4117647,4,1,1,411,,,,,,,,
91582,2,5,12437.5,4,1,1,411,,,,,,,,
91610,19,6,1500,3,1,1,311,,,,,,,,
91656,3,27,2048.780488,4,3,1,431,,,,,,,,
91686,0,0,149000,4,1,2,412,,,,,,,,
91690,9,63,4753.968254,4,4,1,441,,,,,,,,
91695,13,8,13866.66667,4,1,1,411,,,,,,,,
91713,11,21,9476.190476,4,2,1,421,,,,,,,,
91731,1,18,16410.9589,4,2,1,421,,,,,,,,
91758,21,2,9000,3,1,1,311,,,,,,,,
91775,1,34,1186.567164,4,3,1,431,,,,,,,,
91832,21,3,3000,3,1,1,311,,,,,,,,
91839,0,0,199000,4,1,2,412,,,,,,,,
91867,4,16,6030.30303,4,2,1,421,,,,,,,,
91883,19,17,9352.941176,3,2,1,321,,,,,,,,
91891,0,0,199000,4,1,2,412,,,,,,,,
91909,0,0,9000,4,1,1,411,,,,,,,,
91959,15,6,99833.33333,4,1,2,412,,,,,,,,
92047,15,4,43333.33333,4,1,1,411,,,,,,,,
92121,0,0,159000,4,1,2,412,,,,,,,,
92185,14,15,19966.66667,4,2,1,421,,,,,,,,
92207,1,33,1213.740458,4,3,1,431,,,,,,,,
92326,7,6,10947.36842,4,1,1,411,,,,,,,,
92341,8,16,18151.51515,4,2,1,421,,,,,,,,
92353,3,27,1962.962963,4,3,1,431,,,,,,,,
92363,3,13,6657.894737,4,2,1,421,,,,,,,,
92364,18,29,6862.068966,4,3,1,431,,,,,,,,
92395,4,9,22185.18519,4,1,1,411,,,,,,,,
92398,18,14,4857.142857,4,2,1,421,,,,,,,,
92433,13,12,8291.666667,4,2,1,421,,,,,,,,
92517,13,14,7370.37037,4,2,1,421,,,,,,,,
92542,3,39,5163.793103,4,3,1,431,,,,,,,,
92606,2,19,2741.37931,4,2,1,421,,,,,,,,
92625,1,20,14609.7561,4,2,1,421,,,,,,,,
92694,14,19,4184.210526,4,2,1,421,,,,,,,,
92701,0,0,159000,4,1,2,412,,,,,,,,
92753,0,0,199000,4,1,2,412,,,,,,,,
92783,1,65,1015.306122,4,4,1,441,,,,,,,,
92788,0,0,149000,4,1,2,412,,,,,,,,
92818,17,27,7370.37037,4,3,1,431,,,,,,,,
92823,1,110,3136.363636,4,4,1,441,,,,,,,,
92858,1,38,4377.192982,4,3,1,431,,,,,,,,
92897,1,20,8316.666667,4,2,1,421,,,,,,,,
92906,0,0,199000,4,1,2,412,,,,,,,,
92935,2,35,1962.264151,4,3,1,431,,,,,,,,
92953,17,3,66333.33333,4,1,1,411,,,,,,,,
92964,0,0,199000,4,1,2,412,,,,,,,,
93019,0,0,199000,4,1,2,412,,,,,,,,
93041,2,26,7653.846154,4,3,1,431,,,,,,,,
93073,6,3,28000,4,1,1,411,,,,,,,,
93088,2,20,9950,4,2,1,421,,,,,,,,
93173,5,5,33266.66667,4,1,1,411,,,,,,,,
93253,3,38,1745.614035,4,3,1,431,,,,,,,,
93327,4,20,3372.881356,4,2,1,421,,,,,,,,
93332,1,37,1651.785714,4,3,1,431,,,,,,,,
93344,9,63,1722.222222,4,4,1,441,,,,,,,,
93347,10,10,14190.47619,4,1,1,411,,,,,,,,
93378,3,8,27125,4,1,1,411,,,,,,,,
93389,2,51,1032.467532,4,4,1,441,,,,,,,,
93450,7,61,3262.295082,4,4,1,441,,,,,,,,
93486,5,20,9983.333333,4,2,1,421,,,,,,,,
93509,2,48,1372.413793,4,3,1,431,,,,,,,,
93524,11,22,4522.727273,4,2,1,421,,,,,,,,
93525,0,0,599000,4,1,3,413,,,,,,,,
93528,1,1,199000,4,1,2,412,,,,,,,,
93554,9,14,5888.888889,4,2,1,421,,,,,,,,
93555,1,10,5300,4,1,1,411,,,,,,,,
93635,6,12,7960,4,2,1,421,,,,,,,,
93658,3,20,10152.54237,4,2,1,421,,,,,,,,
93665,11,64,4716.535433,4,4,1,441,,,,,,,,
93701,1,13,15763.15789,4,2,1,421,,,,,,,,
93703,2,21,140.625,4,2,1,421,,,,,,,,
93711,2,11,6030.30303,4,2,1,421,,,,,,,,
93724,4,27,7487.5,4,3,1,431,,,,,,,,
93785,1,8,24958.33333,4,1,1,411,,,,,,,,
93851,11,6,16583.33333,4,1,1,411,,,,,,,,
93858,4,2,1285.714286,4,1,1,411,,,,,,,,
93898,4,16,2812.5,4,2,1,421,,,,,,,,
93903,5,23,7338.235294,4,2,1,421,,,,,,,,
93921,20,9,10000,3,1,1,311,,,,,,,,
93929,3,15,4522.727273,4,2,1,421,,,,,,,,
93986,2,16,18718.75,4,2,1,421,,,,,,,,
93988,13,20,450,4,2,1,421,,,,,,,,
94022,10,14,14214.28571,4,2,1,421,,,,,,,,
94024,3,26,2012.658228,4,3,1,431,,,,,,,,
94030,4,17,3901.960784,4,2,1,421,,,,,,,,
94043,10,46,494.5054945,4,3,1,431,,,,,,,,
94107,14,8,74875,4,1,1,411,,,,,,,,
94122,19,2,97000,3,1,2,312,,,,,,,,
94250,9,35,5685.714286,4,3,1,431,,,,,,,,
94251,11,5,99800,4,1,2,412,,,,,,,,
94258,2,88,753.7878788,4,4,1,441,,,,,,,,
94317,4,8,7304.347826,4,1,1,411,,,,,,,,
94352,0,0,244000,4,1,2,412,,,,,,,,
94356,2,41,4024.193548,4,3,1,431,,,,,,,,
94396,5,34,1950.980392,4,3,1,431,,,,,,,,
94405,0,0,9000,4,1,1,411,,,,,,,,
94418,2,37,1809.090909,4,3,1,431,,,,,,,,
94441,1,5,642.8571429,4,1,1,411,,,,,,,,
94446,4,3,16555.55556,4,1,1,411,,,,,,,,
94508,1,19,10327.58621,4,2,1,421,,,,,,,,
94529,1,24,2929.577465,4,2,1,421,,,,,,,,
94545,2,14,4853.658537,4,2,1,421,,,,,,,,
94546,6,5,39800,4,1,1,411,,,,,,,,
94568,1,52,1025.806452,4,4,1,441,,,,,,,,
94576,0,0,45000,4,1,1,411,,,,,,,,
94583,1,6,18090.90909,4,1,1,411,,,,,,,,
94584,15,34,5852.941176,4,3,1,431,,,,,,,,
94587,15,30,9200,4,3,1,431,,,,,,,,
94600,11,19,947.3684211,4,2,1,421,,,,,,,,
94603,4,27,1962.962963,4,3,1,431,,,,,,,,
94609,14,20,450,4,2,1,421,,,,,,,,
94655,2,32,1639.175258,4,3,1,431,,,,,,,,
94675,11,23,195.6521739,4,2,1,421,,,,,,,,
94692,0,0,199000,4,1,2,412,,,,,,,,
94705,2,62,1064.171123,4,4,1,441,,,,,,,,
94714,5,26,169.8113208,4,3,1,431,,,,,,,,
94774,0,0,599000,4,1,3,413,,,,,,,,
94790,0,0,499000,4,1,3,413,,,,,,,,
94809,18,9,22111.11111,4,1,1,411,,,,,,,,
94812,11,12,17500,4,2,1,421,,,,,,,,
94816,9,3,33166.66667,4,1,1,411,,,,,,,,
94827,1,22,8940.298507,4,2,1,421,,,,,,,,
94846,12,2,99500,4,1,2,412,,,,,,,,
94851,0,0,9000,4,1,1,411,,,,,,,,
94862,1,44,1848.484848,4,3,1,431,,,,,,,,
94919,9,4,22111.11111,4,1,1,411,,,,,,,,
94945,0,0,9000,4,1,1,411,,,,,,,,
94975,3,11,18090.90909,4,2,1,421,,,,,,,,
95002,0,0,149000,4,1,2,412,,,,,,,,
95030,14,4,49750,4,1,1,411,,,,,,,,
95066,17,10,900,4,1,1,411,,,,,,,,
95071,4,12,23960,4,2,1,421,,,,,,,,
95122,19,2,74500,3,1,1,311,,,,,,,,
95164,5,20,4975,4,2,1,421,,,,,,,,
95186,0,0,199000,4,1,2,412,,,,,,,,
95187,0,0,9000,4,1,1,411,,,,,,,,
95193,10,34,7176.470588,4,3,1,431,,,,,,,,
95203,3,60,1336.134454,4,4,1,441,,,,,,,,
95265,0,0,199000,4,1,2,412,,,,,,,,
95301,12,20,7900,4,2,1,421,,,,,,,,
95318,6,16,281.25,4,2,1,421,,,,,,,,
95362,15,7,1285.714286,4,1,1,411,,,,,,,,
95364,18,7,6428.571429,4,1,1,411,,,,,,,,
95396,0,0,199000,4,1,2,412,,,,,,,,
95413,6,26,11471.69811,4,3,1,431,,,,,,,,
95451,3,13,1038.461538,4,2,1,421,,,,,,,,
95491,1,9,7653.846154,4,1,1,411,,,,,,,,
95512,9,8,600,4,1,1,411,,,,,,,,
95520,3,4,31363.63636,4,1,1,411,,,,,,,,
95555,1,20,3262.295082,4,2,1,421,,,,,,,,
95676,4,21,14261.90476,4,2,1,421,,,,,,,,
95733,0,0,9000,4,1,1,411,,,,,,,,
95737,0,0,149000,4,1,2,412,,,,,,,,
95789,0,0,599000,4,1,3,413,,,,,,,,
95813,9,9,33277.77778,4,1,1,411,,,,,,,,
95827,4,10,10473.68421,4,1,1,411,,,,,,,,
95857,0,0,9000,4,1,1,411,,,,,,,,
95902,12,2,99500,4,1,2,412,,,,,,,,
95940,9,17,264.7058824,4,2,1,421,,,,,,,,
96042,1,10,6419.354839,4,1,1,411,,,,,,,,
96058,0,0,159000,4,1,2,412,,,,,,,,
96080,18,1,9000,4,1,1,411,,,,,,,,
96161,9,26,176.4705882,4,3,1,431,,,,,,,,
96171,1,12,243.2432432,4,2,1,421,,,,,,,,
96217,17,5,59600,4,1,1,411,,,,,,,,
96237,3,5,49900,4,1,1,411,,,,,,,,
96298,1,37,1776.785714,4,3,1,431,,,,,,,,
96299,16,14,14214.28571,4,2,1,421,,,,,,,,
96303,15,2,4500,4,1,1,411,,,,,,,,
96317,2,2,22714.28571,4,1,1,411,,,,,,,,
96325,7,7,11571.42857,4,1,1,411,,,,,,,,
96326,0,0,199000,4,1,2,412,,,,,,,,
96342,3,12,375,4,2,1,421,,,,,,,,
96360,1,62,1664,4,4,1,441,,,,,,,,
96361,5,20,9950,4,2,1,421,,,,,,,,
96374,3,24,2204.081633,4,2,1,421,,,,,,,,
96378,0,0,499000,4,1,3,413,,,,,,,,
96379,15,16,37437.5,4,2,1,421,,,,,,,,
96394,16,17,529.4117647,4,2,1,421,,,,,,,,
96408,0,0,199000,4,1,2,412,,,,,,,,
96418,2,8,13266.66667,4,1,1,411,,,,,,,,
96423,13,4,149750,4,1,2,412,,,,,,,,
96440,2,29,20655.17241,4,3,1,431,,,,,,,,
96495,1,7,23761.90476,4,1,1,411,,,,,,,,
96520,2,13,15307.69231,4,2,1,421,,,,,,,,
96627,0,0,9000,4,1,1,411,,,,,,,,
96673,4,7,642.8571429,4,1,1,411,,,,,,,,
96768,2,36,2763.888889,4,3,1,431,,,,,,,,
96864,14,13,38384.61538,4,2,1,421,,,,,,,,
96984,1,63,841.2698413,4,4,1,441,,,,,,,,
97014,1,34,4676.470588,4,3,1,431,,,,,,,,
97018,1,10,6862.068966,4,1,1,411,,,,,,,,
97020,0,0,199000,4,1,2,412,,,,,,,,
97028,5,18,10777.77778,4,2,1,421,,,,,,,,
97144,6,24,4145.833333,4,2,1,421,,,,,,,,
97154,2,46,2186.813187,4,3,1,431,,,,,,,,
97167,5,12,23960,4,2,1,421,,,,,,,,
97222,1,9,7653.846154,4,1,1,411,,,,,,,,
97231,4,15,300,4,2,1,421,,,,,,,,
97254,2,37,6743.243243,4,3,1,431,,,,,,,,
97266,1,8,23960,4,1,1,411,,,,,,,,
97270,0,0,345000,4,1,2,412,,,,,,,,
97272,0,0,194000,4,1,2,412,,,,,,,,
97307,16,2,4500,4,1,1,411,,,,,,,,
97342,0,0,345000,4,1,2,412,,,,,,,,
97439,11,11,818.1818182,4,2,1,421,,,,,,,,
97582,15,2,9000,4,1,1,411,,,,,,,,
97603,16,3,3000,4,1,1,411,,,,,,,,
97646,4,34,2338.235294,4,3,1,431,,,,,,,,
97655,7,6,46076.92308,4,1,1,411,,,,,,,,
97699,15,17,20294.11765,4,2,1,421,,,,,,,,
97719,1,99,1005.050505,4,4,1,441,,,,,,,,
97739,3,16,9031.25,4,2,1,421,,,,,,,,
97765,11,8,24875,4,1,1,411,,,,,,,,
97778,1,8,11705.88235,4,1,1,411,,,,,,,,
97788,5,4,24875,4,1,1,411,,,,,,,,
97789,1,69,3615.942029,4,4,1,441,,,,,,,,
97807,11,13,21538.46154,4,2,1,421,,,,,,,,
97819,1,36,5833.333333,4,3,1,431,,,,,,,,
97822,1,10,46000,4,1,1,411,,,,,,,,
97855,3,28,9072.727273,4,3,1,431,,,,,,,,
97903,3,10,49900,4,1,1,411,,,,,,,,
97922,6,45,4666.666667,4,3,1,431,,,,,,,,
97958,1,60,3638.655462,4,4,1,441,,,,,,,,
97978,1,30,3262.295082,4,3,1,431,,,,,,,,
98032,2,17,17617.64706,4,2,1,421,,,,,,,,
98036,0,0,159000,4,1,2,412,,,,,,,,
98049,7,19,473.6842105,4,2,1,421,,,,,,,,
98058,1,67,1485.074627,4,4,1,441,,,,,,,,
98069,11,8,3375,4,1,1,411,,,,,,,,
98102,3,22,3533.333333,4,2,1,421,,,,,,,,
98156,7,13,3461.538462,4,2,1,421,,,,,,,,
98165,0,0,9000,4,1,1,411,,,,,,,,
98204,4,21,11880.95238,4,2,1,421,,,,,,,,
98308,4,7,14214.28571,4,1,1,411,,,,,,,,
98381,2,3,66333.33333,4,1,1,411,,,,,,,,
98445,1,6,750,4,1,1,411,,,,,,,,
98469,1,15,6633.333333,4,2,1,421,,,,,,,,
98488,6,35,17114.28571,4,3,1,431,,,,,,,,
98510,1,32,7920.634921,4,3,1,431,,,,,,,,
98526,5,10,9904.761905,4,1,1,411,,,,,,,,
98554,1,8,9352.941176,4,1,1,411,,,,,,,,
98585,1,34,14676.47059,4,3,1,431,,,,,,,,
98613,13,4,2250,4,1,1,411,,,,,,,,
98614,2,7,642.8571429,4,1,1,411,,,,,,,,
98618,2,36,2239.43662,4,3,1,431,,,,,,,,
98620,2,13,15307.69231,4,2,1,421,,,,,,,,
98699,4,6,22500,4,1,1,411,,,,,,,,
98716,6,20,9950,4,2,1,421,,,,,,,,
98737,3,21,214.2857143,4,2,1,421,,,,,,,,
98757,3,44,4522.727273,4,3,1,431,,,,,,,,
98781,8,11,13545.45455,4,2,1,421,,,,,,,,
98797,3,5,1800,4,1,1,411,,,,,,,,
98819,2,24,3312.5,4,2,1,421,,,,,,,,
98873,14,2,249500,4,1,2,412,,,,,,,,
98876,9,27,5888.888889,4,3,1,431,,,,,,,,
98955,8,3,15000,4,1,1,411,,,,,,,,
98961,2,25,11980,4,2,1,421,,,,,,,,
98998,5,15,19966.66667,4,2,1,421,,,,,,,,
99015,13,1,9000,4,1,1,411,,,,,,,,
99041,3,15,300,4,2,1,421,,,,,,,,
99059,3,8,74875,4,1,1,411,,,,,,,,
99060,9,11,18090.90909,4,2,1,421,,,,,,,,
99117,0,0,199000,4,1,2,412,,,,,,,,
99119,0,0,9000,4,1,1,411,,,,,,,,
99140,4,14,17206.89655,4,2,1,421,,,,,,,,
99150,1,10,7950,4,1,1,411,,,,,,,,
99169,0,0,149000,4,1,2,412,,,,,,,,
99238,1,6,15307.69231,4,1,1,411,,,,,,,,
99290,2,28,9072.727273,4,3,1,431,,,,,,,,
99298,13,8,2250,4,1,1,411,,,,,,,,
99308,3,20,21000,4,2,1,421,,,,,,,,
99315,1,74,1344.594595,4,4,1,441,,,,,,,,
99481,2,26,10615.38462,4,3,1,431,,,,,,,,
99539,6,11,18090.90909,4,2,1,421,,,,,,,,
99668,0,0,199000,4,1,2,412,,,,,,,,
99728,1,40,3544.303797,4,3,1,431,,,,,,,,
99751,8,15,9933.333333,4,2,1,421,,,,,,,,
99780,8,5,119800,4,1,2,412,,,,,,,,
99785,4,13,46076.92308,4,2,1,421,,,,,,,,
99816,0,0,9000,4,1,1,411,,,,,,,,
99831,0,0,499000,4,1,3,413,,,,,,,,
